demsharenext,difdemshare,demofficeexp,demelectexp,othofficeexp,othelectexp
0.2773010730743408,-0.06809461116790771,0,0,3,3
0.2894405722618103,-0.44539785385131836,0,1,4,4
0.34232577681541443,-0.35157251358032227,0,0,5,5
0.5477962493896484,0.18182608485221863,4,4,0,0
0.5241663455963135,0.10706490278244019,5,5,0,0
0.2928468883037567,0.06310537457466125,6,6,0,0
0.8644956350326538,0.3409712016582489,1,1,0,1
0.7272327542304993,0.8076456189155579,5,5,0,0
0.550135612487793,0.45446547865867615,6,6,0,0
0.29302117228507996,-0.30050861835479736,0,0,1,1
0.2727828919887543,-0.3797164857387543,0,0,4,4
0.3518661856651306,-0.45443424582481384,0,0,5,5
0.35856494307518005,-0.29626762866973877,0,0,6,6
0.34005096554756165,-0.167793869972229,0,0,3,3
0.3146941065788269,-0.31668785214424133,0,0,4,4
0.33468565344810486,-0.3706117868423462,0,0,5,5
0.26732510328292847,-0.35104063153266907,0,0,1,1
0.3952825963497162,-0.41754263639450073,0,0,2,2
0.22560492157936096,-0.16422072052955627,0,0,0,0
0.8508835434913635,0.5513749122619629,4,4,0,0
1,0.701767086982727,5,5,0,0
0.7750625014305115,1,6,6,0,0
0.3178425133228302,-0.23107868432998657,0,0,1,1
0.4254014492034912,-0.18746039271354675,0,0,2,2
0.49203261733055115,-0.14919710159301758,0,0,3,3
0.4466470181941986,-0.015934795141220093,0,1,0,0
0.5510446429252625,0.024063944816589355,0,0,1,1
0.5130685567855835,0.16820067167282104,0,0,0,0
0.40507107973098755,0.07541340589523315,1,1,0,0
0.3030604124069214,-0.38484954833984375,0,0,6,6
0,-0.35546523332595825,0,0,7,7
0.20724308490753174,-0.8713594079017639,0,0,8,8
0.39857375621795654,0.09725254774093628,3,3,0,0
0,-0.20285248756408691,0,0,0,0
0.28995266556739807,-0.9646955132484436,0,0,1,1
0.46207407116889954,0.0010736286640167236,0,0,1,1
0.3216193914413452,-0.2728132903575897,0,0,3,3
0.4617370367050171,-0.34884685277938843,0,0,4,4
0.44625815749168396,-0.07652592658996582,0,0,5,5
0.6582639217376709,0.27959585189819336,3,3,0,0
0.6937711834907532,0.3165278434753418,4,4,0,0
0.5190294981002808,0.39906007051467896,5,5,0,0
0.3574860990047455,-0.1713651418685913,0,0,5,5
0.2628415524959564,-0.2850278317928314,0,0,6,6
0.2531707286834717,-0.43069276213645935,0,0,7,7
0.38070887327194214,-0.042297542095184326,0,0,1,1
0.3044911324977875,-0.3677629232406616,0,0,4,4
0.35290855169296265,-0.39101776480674744,0,0,5,5
0.4740877151489258,-0.2941828966140747,0,0,6,6
0.22614261507987976,-0.1350567638874054,0,0,1,1
0.2338601052761078,-0.44696804881095886,0,0,2,2
0.22263814508914948,-0.4696314036846161,0,0,3,3
0.6663855314254761,0.19123339653015137,0,0,0,0
0.7410935759544373,0.33277103304862976,1,1,0,0
0.7173853516578674,0.5062678456306458,2,2,0,0
0.3539058566093445,-0.29220306873321533,0,0,1,1
0.28350380063056946,-0.43300724029541016,0,0,4,4
0.3419809639453888,-0.43299242854118347,0,0,0,0
0.36566293239593506,-0.3160381019115448,0,1,0,0
0.2995668649673462,-0.10136339068412781,0,0,0,0
0.2790287435054779,-0.37698572874069214,0,0,1,1
0.2940104007720947,-0.43153849244117737,0,0,2,2
0.7818774580955505,0.5042366981506348,0,0,0,0
0.785534679889679,0.5969629287719727,1,1,0,0
0.8299150466918945,0.5907323360443115,2,2,0,0
0.3124341070652008,-0.16075077652931213,0,0,1,1
0.2828737497329712,-0.43769004940986633,0,0,4,4
0.41819092631340027,-0.4342525005340576,0,0,5,5
0.42445650696754456,-0.16361817717552185,0,0,0,0
0.2929283082485199,-0.16855812072753906,0,0,2,2
0.3308928310871124,-0.3794274628162384,0,0,3,3
0.2857067584991455,-0.30345484614372253,0,0,0,0
0.21841996908187866,-0.44277286529541016,0,0,2,2
0,-0.5631600618362427,0,0,3,3
0.1844780296087265,-0.9483568072319031,0,0,4,4
0.3258124887943268,-0.3037031590938568,0,0,1,1
0.29532966017723083,-0.29560378193855286,0,0,2,2
0.34849581122398376,-0.4093407094478607,0,0,3,3
0.4032256305217743,-0.3030083477497101,0,0,4,4
0.5230753421783447,0.05508139729499817,0,0,6,6
0.5460035800933838,0.046150654554367065,1,1,6,7
0.4839308559894562,0.12650024890899658,2,2,0,0
0.6178849935531616,-0.23069390654563904,0,0,3,3
0.5845040082931519,0.23576998710632324,0,0,0,0
0.547383189201355,0.1690080463886261,1,1,0,0
0.3320481777191162,-0.027302175760269165,0,1,1,1
0.3565904200077057,-0.23776564002037048,0,0,2,2
0.369414359331131,-0.28681913018226624,0,0,3,3
0.4350796937942505,-0.23853173851966858,0,1,4,4
0.3875906467437744,-0.052330583333969116,0,0,0,1
0.3403357267379761,-0.22481870651245117,0,0,1,2
0.36640721559524536,-0.30752599239349365,0,0,2,3
0.3500143587589264,-0.19777914881706238,0,0,1,1
0.3558569848537445,-0.2623710334300995,0,0,2,2
0.5030251741409302,-0.2882860004901886,0,0,3,3
0.5624130964279175,0.006050318479537964,0,0,0,0
0.7639773488044739,0.6417428255081177,3,3,0,0
0.7759643197059631,0.5437856912612915,4,4,0,0
0.7974188923835754,0.5519286394119263,5,5,0,0
0.41426095366477966,-0.0441037118434906,0,0,0,0
0.4032977521419525,-0.15201234817504883,0,0,1,1
0.4113750755786896,-0.18325796723365784,0,0,2,2
0.42391541600227356,-0.17724981904029846,0,0,3,3
0.47994306683540344,0.039729297161102295,0,0,1,1
0.31334882974624634,-0.3126920461654663,0,0,4,4
0.34065893292427063,-0.3733023405075073,0,0,5,5
0.34696656465530396,-0.29713115096092224,0,1,6,6
0.4827548563480377,0.05527731776237488,0,0,1,1
0.3308584988117218,-0.23642081022262573,0,0,1,1
0.5376552939414978,0.0685296356678009,0,1,0,0
0.6269647479057312,0.2300940752029419,3,4,0,0
0.646941602230072,0.2539294958114624,4,5,0,0
0.769500732421875,0.29388320446014404,5,6,0,0
0.6606540679931641,0.4365634620189667,8,9,0,0
0.7473706603050232,0.3213081359863281,9,10,0,0
0.6921508312225342,0.494741290807724,10,11,0,0
0.7444588541984558,0.5255314707756042,13,14,0,0
0.5401387810707092,0.4889177083969116,0,0,0,0
0.5401387810707092,0.08313532173633575,3.053333282470703,3.306666612625122,0.9800000190734863,1.1200000047683716
0.7474393248558044,0.49859878420829773,1,1,0,0
0.7631521224975586,0.4948786497116089,2,2,0,0
0.794268786907196,0.5263042449951172,3,3,0,0
0.8750542402267456,0.630389928817749,6,6,0,0
0.8115766644477844,0.7501084804534912,7,7,0,0
0.5696242451667786,0.08696305751800537,0,1,1,1
0.6232359409332275,0.22494173049926758,3,4,0,0
0.6628291010856628,0.24647188186645508,0,0,0,0
0.7225937843322754,0.3256582021713257,1,1,0,0
0.5992263555526733,0.6048645973205566,3,3,0,0
0.7002178430557251,0.19845271110534668,4,4,0,0
0.6821874976158142,0.4004356563091278,5,5,0,0
0.7434591054916382,0.4801452159881592,8,8,0,0
0.5401387810707092,0.486918181180954,0,0,0,1
0.5401387810707092,0.08313532173633575,3.053333282470703,3.306666612625122,0.9800000190734863,1.1200000047683716
0.9839380979537964,0.8273451328277588,1,1,0,0
0.9371336102485657,0.9678761959075928,2,2,0,0
0.9209557771682739,0.8742672204971313,3,3,0,0
0.8799222707748413,0.7175605297088623,0,0,0,0
0.8652706146240234,0.7598445415496826,1,1,0,0
0.496564656496048,-0.04062044620513916,0,0,1,1
0.5994473695755005,0.10721120238304138,1,1,0,0
0.6353572607040405,0.19889476895332336,2,2,0,1
0.6965993642807007,0.27071455121040344,3,3,0,0
0.5664026737213135,0.44036921858787537,6,6,0,0
0.6129786968231201,0.13280531764030457,7,7,0,0
0.5636245608329773,0.22595739364624023,8,8,0,0
0.7353748083114624,0.5071151256561279,6,6,0,0
0.5401387810707092,0.4707496166229248,0,0,0,0
0.5401387810707092,0.08313532173633575,3.053333282470703,3.306666612625122,0.9800000190734863,1.1200000047683716
0.6177985668182373,0.2815910577774048,1,1,0,0
0.6321241855621338,0.235597163438797,2,2,0,0
0.6001508831977844,0.2642483413219452,3,3,0,0
0.6889607906341553,0.25348353385925293,6,6,0,0
0.5934981107711792,0.37792161107063293,7,7,0,1
0.5747566819190979,0.15788722038269043,0,0,1,1
0.6912128925323486,0.3146268129348755,3,3,0,0
0.725528359413147,0.38242578506469727,4,4,0,0
0.7840837836265564,0.45105668902397156,0,0,0,0
0.5188353657722473,0.28253820538520813,3,3,0,0
0.5930628776550293,0.03767073154449463,0,0,0,0
0.5941472053527832,0.19608736038208008,1,1,0,0
0.6751945614814758,0.41951441764831543,4,4,0,0
0.5401387810707092,0.35038912296295166,5,5,0,0
0.5401387810707092,0.08313532173633575,3.053333282470703,3.306666612625122,0.9800000190734863,1.1200000047683716
0.6040436625480652,0.1358056366443634,1,1,0,0
0.6980399489402771,0.21717604994773865,2,2,0,0
0.5590007901191711,0.40314802527427673,3,3,0,0
0.6422373056411743,0.28340086340904236,1,1,0,0
0.6382400989532471,0.284474641084671,2,2,0,0
0.5548838973045349,0.014543980360031128,0,1,1,1
0.533416748046875,0.10052421689033508,3,4,0,0
0.5525492429733276,0.06683349609375,4,5,0,0
0.6095820069313049,0.10509848594665527,5,6,0,0
0.591363787651062,0.30420348048210144,1,1,0,0
0.6907746195793152,0.1827276051044464,2,2,0,1
0.6688476800918579,0.38154923915863037,3,3,0,0
0.40451088547706604,-0.1919344663619995,0,0,0,0
0.5401387810707092,-0.1909782588481903,0,0,1,1
0.5401387810707092,0.08313532173633575,3.053333282470703,3.306666612625122,0.9800000190734863,1.1200000047683716
0.34259724617004395,-0.33866095542907715,0,0,3,3
0.21791847050189972,-0.3148055076599121,0,0,0,0
0.5711275935173035,-0.564163088798523,0,0,4,5
0.397175133228302,1,1,1,0,0
0,-0.205649733543396,0,0,0,0
0.4971180260181427,-0.13933944702148438,0,1,1,1
0.48463234305381775,-0.01185038685798645,0,0,4,4
0.5540359616279602,-0.03073534369468689,0,2,5,5
0.5958060622215271,0.10807189345359802,0,0,0,0
0.5614243745803833,0.24101170897483826,8,8,0,0
0.5143055319786072,0.1228487491607666,9,9,0,0
0.6503077745437622,0.03905573487281799,0,0,0,0
0.7382622957229614,0.5056796669960022,3,3,0,0
0.5401387810707092,0.48354676365852356,4,4,0,1
0.5401387810707092,0.08313532173633575,3.053333282470703,3.306666612625122,0.9800000190734863,1.1200000047683716
0.6911408305168152,-1,0,0,0,0
0.6313812136650085,0.38228166103363037,8,8,0,0
0.5701257586479187,0.27022045850753784,9,9,0,0
0.5855415463447571,0.13498452305793762,1,1,0,0
0.6100190877914429,0.17858070135116577,2,2,0,0
0.37325459718704224,-0.2357848584651947,0,0,0,0
0.3809138536453247,-0.2175658941268921,0,0,3,3
0.40796902775764465,-0.23817229270935059,0,0,4,4
0.47044694423675537,-0.1840619146823883,0,1,0,0
0.3677287697792053,-0.02298259735107422,0,0,0,0
0.4265459179878235,-0.26454246044158936,0,0,0,0
0.4079108238220215,-0.13856244087219238,0,0,1,1
0.5411622524261475,0.1157521903514862,0,0,0,0
0.5401387810707092,0.08232453465461731,1,1,0,1
0.5401387810707092,0.08313532173633575,3.053333282470703,3.306666612625122,0.9800000190734863,1.1200000047683716
0.38712674379348755,0.001657932996749878,1,1,0,0
0.32184505462646484,-0.2257465124130249,0,0,0,1
0.6528613567352295,-0.3563098907470703,0,0,1,2
0.3238394558429718,-0.3934372365474701,0,0,4,5
0.28195250034332275,-0.3454773724079132,0,1,5,6
0.41840043663978577,-0.18410763144493103,0,0,0,0
0.4406740069389343,-0.024840116500854492,0,0,1,1
0.45712772011756897,-0.11865198612213135,0,1,0,0
0.43903204798698425,-0.08574458956718445,0,0,1,1
0.40450626611709595,-0.021813184022903442,0,0,4,4
0.3709005117416382,-0.1909874677658081,0,0,0,0
0.3970282971858978,-0.2086176872253418,0,0,1,1
0.49495577812194824,-0.15309467911720276,0,0,4,4
0.5401387810707092,0.006918996572494507,0,0,0,0
0.5401387810707092,0.08313532173633575,3.053333282470703,3.306666612625122,0.9800000190734863,1.1200000047683716
0.5503408908843994,0.01785457134246826,2,2,0,0
0.5681396722793579,0.10068175196647644,3,3,0,1
0.5663324594497681,0.15297073125839233,4,4,0,0
0.35286110639572144,-0.39443930983543396,0,0,1,1
0.3260788917541504,-0.23813796043395996,0,1,2,2
0.3278120160102844,-0.3415437936782837,0,0,1,1
0.31609347462654114,-0.2530415952205658,0,0,4,4
0.38072365522384644,-0.36781302094459534,0,1,5,5
0.3340238332748413,-0.23855268955230713,0,0,6,6
0.37378236651420593,-0.15370690822601318,0,1,9,9
0.35427045822143555,-0.25243523716926575,0,0,1,1
0.4084799885749817,-0.2749024033546448,0,0,2,2
0,-0.1303270161151886,0,0,1,1
0.5401387810707092,-1,0,0,0,0
0.5401387810707092,0.08313532173633575,3.053333282470703,3.306666612625122,0.9800000190734863,1.1200000047683716
0,-0.3308574855327606,0,0,2,2
0,-1,0,0,3,3
0,-1,0,0,0,0
0.26276880502700806,1,1,1,0,0
0,-0.4744623899459839,0,0,0,0
0.5151306390762329,0.17021003365516663,0,0,0,0
0.44204774498939514,-0.00995519757270813,0,0,1,1
0.5043403506278992,-0.11590448021888733,0,0,2,2
0.45224693417549133,0.008680671453475952,0,0,3,3
0.33230477571487427,-0.015761107206344604,0,0,1,1
0.3279191851615906,-0.33539044857025146,0,0,2,2
0.32816192507743835,-0.3384828567504883,0,0,3,3
0.37435734272003174,-0.2989290952682495,0,0,6,6
0.5401387810707092,-0.2512853145599365,0,0,7,7
0.5401387810707092,0.08313532173633575,3.053333282470703,3.306666612625122,0.9800000190734863,1.1200000047683716
0.2533695101737976,-0.5422441959381104,0,0,9,9
0.26756763458251953,-0.4932609796524048,0,0,10,10
0,-0.46486473083496094,0,0,11,11
0.36225342750549316,-0.3461242914199829,0,0,0,1
0.4840695261955261,-0.23563545942306519,0,0,14,14
0.54369354248046875,0.03648102283477783,0,1,0,0
0.5305261015892029,0.018646329641342163,2,4,1,1
0.6170043349266052,0.061052173376083374,3,5,0,0
0.6709161996841431,0.23400866985321045,4,6,0,0
0.6723526120185852,0.5487107038497925,7,9,0,0
0.6996213793754578,0.3447052538394928,8,10,0,0
0.9662765264511108,0.414572149515152,9,11,0,0
0.709648072719574,0.49082696437835693,12,14,0,0
0.5401387810707092,0.41929611563682556,13,15,0,0
0.5401387810707092,0.08313532173633575,3.053333282470703,3.306666612625122,0.9800000190734863,1.1200000047683716
0.7061058878898621,0.17144370079040527,0,0,0,0
1,0.4122118055820465,1,1,0,0
1,1,2,2,0,0
0.6800638437271118,0.3306190073490143,5,5,0,0
0.668387770652771,0.36012768745422363,6,6,0,0
0.43184414505958557,-0.2111816704273224,0,0,1,1
0.43549585342407227,-0.10964012145996094,0,0,4,4
0.4511752128601074,-0.12900829315185547,0,0,5,5
0.47647589445114136,-0.09764957427978516,0,1,6,6
0.3306611478328705,-0.1713395118713379,0,0,2,2
0.31517156958580017,-0.3386777341365814,0,0,3,3
0.33406445384025574,-0.35945746302604675,0,0,4,4
0.6768438816070557,0.16129913926124573,0,1,0,0
0.5401387810707092,0.35368773341178894,1,2,0,0
0.5401387810707092,0.08313532173633575,3.053333282470703,3.306666612625122,0.9800000190734863,1.1200000047683716
0.6742115020751953,0.39558032155036926,3,4,0,0
1,0.3484230041503906,4,5,0,0
0.6173704862594604,1,5,6,0,0
0.6999713778495789,0.3782958686351776,8,9,0,0
0.6849496364593506,0.3999427258968353,9,10,0,1
0.49825847148895264,0.039245426654815674,0,0,1,1
0.3326239287853241,-0.28674831986427307,0,0,4,4
0.37115636467933655,-0.3347521722316742,0,0,5,5
0.3823082149028778,-0.2576872408390045,0,0,0,0
0.2751539647579193,-0.18155542016029358,0,0,2,2
0.36797288060188293,-0.44969210028648376,0,1,3,3
0.3933340907096863,-0.25203147530555725,0,0,0,0
0.3659406304359436,-0.24966859817504883,0,0,2,2
0.5401387810707092,-0.2681187391281128,0,0,3,3
0.5401387810707092,0.08313532173633575,3.053333282470703,3.306666612625122,0.9800000190734863,1.1200000047683716
0.414808064699173,-0.12229371070861816,0,0,5,5
0.3342912793159485,-0.17038390040397644,0,1,6,6
0.3969665467739105,-0.331417441368103,0,0,7,7
0.4887409210205078,-0.041999489068984985,1,1,0,1
0.5155022144317627,-3.414750099182129e-4,0,2,1,2
0.3911074697971344,-0.3037063181400299,0,0,1,2
0.5134162902832031,0.23966741561889648,3,3,0,0
0.5828114748001099,0.02973690629005432,4,4,0,0
0.5378046631813049,0.17173737287521362,5,5,0,0
0.6827085018157959,0.4967714548110962,3,3,0,0
0.694446861743927,0.3654170036315918,4,4,0,0
0.7651211619377136,0.40782326459884644,5,5,0,0
0.7255165576934814,0.5491374731063843,8,8,0,0
0.5401387810707092,0.4510330855846405,9,9,0,0
0.5401387810707092,0.08313532173633575,3.053333282470703,3.306666612625122,0.9800000190734863,1.1200000047683716
0.8961740136146545,0.5669022798538208,1,1,0,1
0.7863932251930237,0.8443337678909302,2,2,0,0
0.717967689037323,0.5727864503860474,3,3,0,0
0.6068543791770935,0.31727534532546997,6,6,0,2
0.6052278280258179,0.21722880005836487,7,7,0,0
0.366165429353714,-0.23104891180992126,0,0,1,1
0.5559083223342896,0.231840580701828,4,4,0,0
0.6106687784194946,0.11181667447090149,5,5,0,1
0.5516652464866638,0.22133752703666687,6,6,0,0
0.5227649807929993,0.32111015915870667,0,0,0,0
0.5883936285972595,0.04552993178367615,1,1,0,0
0.6685250997543335,0.20118692517280579,2,2,0,0
0.6538748145103455,1,5,5,0,0
0.5401387810707092,0.3077496290206909,6,6,0,0
0.5401387810707092,0.08313532173633575,3.053333282470703,3.306666612625122,0.9800000190734863,1.1200000047683716
0.4322577118873596,-0.16250503063201904,0,0,1,1
0.42523565888404846,-0.13548457622528076,0,0,2,2
0.394259512424469,-0.14952871203422546,0,0,3,3
0.5480789542198181,0.0031212270259857178,1,1,0,0
0.45014628767967224,0.13480371236801147,2,2,0,0
0.33853083848953247,-0.33732447028160095,0,0,1,1
0.3950613737106323,-0.19524595141410828,0,0,2,2
0.4337691366672516,-0.20987725257873535,0,0,3,3
0.3748684227466583,-0.13246169686317444,0,0,4,4
0.3079380691051483,-0.28274640440940857,0,0,3,3
0.27515479922294617,-0.384123831987381,0,0,0,0
0.3053247332572937,-0.4134947955608368,0,0,1,1
0.37226366996765137,-0.285296231508255,0,0,4,4
0.5401387810707092,-0.25547266006469727,0,1,0,1
0.5401387810707092,0.08313532173633575,3.053333282470703,3.306666612625122,0.9800000190734863,1.1200000047683716
0.25446248054504395,-0.5559912919998169,0,0,2,3
0.26021403074264526,-0.4910750389099121,0,0,3,4
0.33874619007110596,-0.4795719385147095,0,0,4,5
0.3750011920928955,-0.39430510997772217,0,0,7,8
0.29464030265808105,-0.2190568447113037,0,0,0,0
0.37249767780303955,-0.2895761728286743,0,0,1,1
0.4144209027290344,-0.13062229752540588,0,0,2,2
0.4396421015262604,-0.17115819454193115,0,0,3,3
0.43317097425460815,-0.12071576714515686,0,0,4,4
0.33808889985084534,-0.1599670648574829,0,0,2,2
0.31739315390586853,-0.3238222301006317,0,0,3,3
0.39883333444595337,-0.3441719710826874,0,0,4,4
0.507217526435852,-0.04225432872772217,0,0,7,7
0.5401387810707092,0.02230018377304077,0,0,0,0
0.5401387810707092,0.08313532173633575,3.053333282470703,3.306666612625122,0.9800000190734863,1.1200000047683716
0.26356571912765503,-0.4521721303462982,0,0,1,1
0,-0.47286856174468994,0,0,2,2
0,-1,0,0,0,0
0.27763208746910095,-1,0,0,6,6
0,-0.4447357952594757,0,0,7,7
0.36348098516464233,-0.27373918890953064,0,0,1,1
0.4013444781303406,-0.11853313446044922,0,0,4,4
0.43676862120628357,-0.19731104373931885,0,0,5,5
0.3768276274204254,-0.12646278738975525,0,1,6,6
0.328659325838089,-0.2522304058074951,0,0,9,9
0.3525454103946686,-0.34268131852149963,0,0,10,10
0.3770079016685486,-0.2742203176021576,0,0,11,11
0.5945574641227722,-0.44179511070251465,0,0,1,1
0.5401387810707092,0.18911492824554443,0,2,0,0
0.5401387810707092,0.08313532173633575,3.053333282470703,3.306666612625122,0.9800000190734863,1.1200000047683716
0.6300445199012756,0.26041868329048157,2,4,0,0
0.6266888976097107,0.26008903980255127,3,5,0,0
0.4855412244796753,0.25607356429100037,4,6,0,0
0.560096025466919,0.09642636775970459,0,0,0,0
0.6769276261329651,0.15620452165603638,1,1,0,0
0.372397780418396,-0.2740046977996826,0,0,1,1
0.46180370450019836,0.02065703272819519,0,1,1,1
0.5146704912185669,-0.07639262080192566,1,2,1,2
0.4678303897380829,0.02934098243713379,1,3,2,3
0.4833592474460602,0.016567349433898926,0,0,2,2
0.40751299262046814,-0.033281534910202026,1,1,2,3
0.44041478633880615,-0.16973164677619934,0,0,3,4
0.2940313220024109,-0.03873547911643982,0,1,0,0
0.5401387810707092,-0.4119373559951782,0,1,1,1
0.5401387810707092,0.08313532173633575,3.053333282470703,3.306666612625122,0.9800000190734863,1.1200000047683716
0.27115049958229065,-0.5198562741279602,0,0,1,1
0.22751860320568085,-0.4576989710330963,0,1,2,2
0,-0.5449627637863159,0,0,3,3
0.3588344156742096,-1,0,0,3,3
0.2856280207633972,-0.2670381963253021,0,0,4,4
0.5832266807556152,0.1755070686340332,1,1,0,0
0.3702424466609955,-0.12558233737945557,0,0,4,4
0.3514404296875,-0.25951507687568665,0,1,5,5
0.32234933972358704,-0.297119140625,0,1,6,6
0.6586693525314331,0.4884796142578125,4,4,0,0
0.7019857168197632,0.3173386752605438,5,5,0,0
0.769790768623352,0.41898977756500244,0,0,0,1
0.7523203492164612,0.6341307163238525,3,3,0,0
0.5401387810707092,0.5046406984329224,4,4,0,0
0.5401387810707092,0.08313532173633575,3.053333282470703,3.306666612625122,0.9800000190734863,1.1200000047683716
0.9847641587257385,0.5191628932952881,6,6,0,0
0.9846435785293579,0.969528317451477,7,7,0,0
0.6559368371963501,0.9692871570587158,8,8,0,0
0.5389499664306641,0.061842650175094604,0,0,0,0
1,0.07789996266365051,1,1,0,1
0.5219588279724121,0.07387980818748474,0,0,1,1
0.5684255957603455,0.22114893794059753,4,4,0,0
0.5914507508277893,0.1368512213230133,5,5,0,1
0.5601970553398132,0.1829015016555786,0,0,0,0
0.6423782110214233,0.31689342856407166,3,3,0,0
0.6280412077903748,0.2847563922405243,4,4,0,0
0.6849675178527832,0.2560824155807495,5,5,0,0
0.5940463542938232,0.3989369869232178,8,8,0,0
0.5401387810707092,0.18809270858764648,9,9,0,0
0.5401387810707092,0.08313532173633575,3.053333282470703,3.306666612625122,0.9800000190734863,1.1200000047683716
0.19148626923561096,-0.3130306005477905,0,1,1,1
0.21256940066814423,-0.6170275211334229,0,0,2,2
0,-0.5748611688613892,0,0,3,3
0.49319279193878174,-0.02567705512046814,0,0,0,0
0.3661147356033325,-0.013614416122436523,0,0,1,1
0.4051211178302765,-0.20800986886024475,0,0,1,1
0.43060261011123657,-0.03754386305809021,0,0,2,2
0.4301646649837494,-0.13879477977752686,0,0,3,3
0.42650535702705383,-0.13967064023017883,0,1,4,4
0.32515519857406616,-0.13940176367759705,0,0,7,7
0.41970765590667725,-0.3496896028518677,0,0,8,8
0.4146658480167389,-0.1605846881866455,0,0,9,9
0.5574666857719421,0.31878772377967834,13,13,0,1
0.5401387810707092,0.11493340134620667,0,0,0,0
0.5401387810707092,0.08313532173633575,3.053333282470703,3.306666612625122,0.9800000190734863,1.1200000047683716
1,0.5851112008094788,2,2,0,0
0.7240580320358276,1,3,3,0,0
0.6326482892036438,0.4481160640716553,4,4,0,0
0.48233580589294434,0.08648732304573059,0,0,1,1
0.3390539586544037,-0.2373875081539154,0,2,4,4
0.38855475187301636,-0.321892112493515,0,0,5,5
0.36757150292396545,-0.22289049625396729,0,0,6,6
0.37201130390167236,-0.09779438376426697,0,0,0,0
0.38044700026512146,-0.2559773921966553,0,0,1,1
0.4207898676395416,-0.23415938019752502,0,0,2,2
0.5654423832893372,-0.054794639348983765,0,0,5,5
0.5401387810707092,0.1308847963809967,0,0,6,6
0.5401387810707092,0.08313532173633575,3.053333282470703,3.306666612625122,0.9800000190734863,1.1200000047683716
0.44521501660346985,-0.03259766101837158,0,0,1,1
0.3730371296405792,-0.10956993699073792,0,1,2,2
0.40610235929489136,-0.24740836024284363,0,0,3,3
0.5907744765281677,0.3081232011318207,1,1,0,1
0.4224402606487274,-0.04070258140563965,0,0,4,4
0.4617210626602173,-0.15511944890022278,0,0,5,5
0.49021950364112854,-0.07655787467956543,0,0,6,6
0.5526701807975769,0.01525983214378357,0,0,1,1
0.6108266115188599,0.10534033179283142,1,1,1,2
0.6675919890403748,0.23114120960235596,2,2,0,0
0.4416774809360504,0.1725877821445465,5,5,0,0
0.5401387810707092,-0.11664500832557678,6,6,0,0
0.5401387810707092,0.08313532173633575,3.053333282470703,3.306666612625122,0.9800000190734863,1.1200000047683716
0.47569262981414795,-0.05145028233528137,0,0,1,1
0.5132154226303101,0.06914758682250977,0,1,4,4
0.5887408256530762,0.026430845260620117,1,2,0,0
0.5806167125701904,0.17748162150382996,2,3,0,0
0.6451665163040161,0.406878799200058,5,6,0,0
0.6306348443031311,0.29033300280570984,6,7,0,0
0.6967777609825134,0.272982120513916,7,8,0,0
0.4321191906929016,-0.07639837265014648,10,11,0,1
0.5401387810707092,-0.13576161861419678,0,0,1,2
0.5401387810707092,0.08313532173633575,3.053333282470703,3.306666612625122,0.9800000190734863,1.1200000047683716
0.4749712347984314,0.10757946968078613,0,0,1,1
0.6186837553977966,0.3059692680835724,4,4,0,0
0.6479204893112183,0.23736754059791565,5,5,0,0
0.6361216306686401,0.2958409786224365,6,6,0,0
0.6405728459358215,0.36275359988212585,9,9,0,0
0.636076033115387,0.28114569187164307,10,10,0,1
0.6842270493507385,0.30049416422843933,11,11,0,2
0.5707224607467651,0.24340415000915527,1,1,1,1
0.3395879864692688,-0.2554593086242676,0,0,4,4
0.3586800694465637,-0.3208240270614624,0,0,5,5
0.4092220366001129,-0.28263986110687256,0,0,6,6
0.3232187330722809,-0.25467658042907715,0,0,9,9
0.3194349408149719,-0.35356250405311584,0,0,10,10
0.3833565413951874,-0.34752410650253296,0,0,11,11
0.4302905797958374,-0.09086048603057861,0,0,1,1
0.577523946762085,0.3015068769454956,4,4,0,0
0.6728999018669128,0.15504786372184753,5,5,0,0
0.6780872941017151,0.3457997739315033,0,0,0,0
0.4690392017364502,0.08410000801086426,0,1,1,1
0.35288146138191223,-0.21202397346496582,0,0,4,4
0.36376309394836426,-0.29423704743385315,0,0,5,5
0.4075673520565033,-0.2724738121032715,0,1,6,6
0.4352703392505646,-0.0061768293380737305,0,0,1,1
0.5980252623558044,0.3801438808441162,1,1,0,0
0.6667978763580322,0.1960505247116089,0,0,0,0
0.685605525970459,0.33359575271606445,1,1,0,0
0.32523036003112793,-0.1278252899646759,0,0,1,1
0.6871210932731628,0.45319485664367676,1,1,0,0
0.6581386923789978,0.3847140073776245,1,1,0,0
0.6158291101455688,0.3776027262210846,1,1,0,1
0.6441656947135925,0.505592942237854,4,4,0,0
0.7221549153327942,0.28833135962486267,5,5,0,0
0.7780691981315613,0.444309800863266,6,6,0,0
0.7258164882659912,0.6982382535934448,9,9,0,0
0.8456496000289917,0.45163294672966003,10,10,0,0
0.9096246361732483,0.6912992000579834,11,11,0,0
0.9230545163154602,0.8826051354408264,2,2,0,0
0.5865435600280762,0.8490903377532959,3,3,0,0
0.9548002481460571,0.17308712005615234,0,0,0,1
0.9639852643013,0.9128307104110718,0,0,0,0
0.9604805707931519,0.9279705286026001,1,1,0,0
0.937656819820404,0.9209611415863037,2,2,0,0
0.8566905856132507,0.514678955078125,1,1,0,0
